customer_id,trans_date,tran_amount
CS4777,07-Apr-14,80
CS4202,02-Oct-13,92
CS4416,01-May-13,72
CS4577,18-May-13,71
CS5794,28-Sep-14,64
CS2004,16-Apr-13,92
CS4798,22-Apr-13,37
CS5543,20-Feb-14,53
CS5266,13-Aug-11,71
CS1825,04-Jul-12,69
CS3012,07-Apr-13,99
CS4218,27-May-11,69
CS4425,28-Jun-12,47
CS2116,24-Jul-12,63
CS5594,15-Dec-11,54
CS4566,24-Sep-13,72
CS3742,19-Mar-13,99
CS5211,14-Oct-12,75
CS1602,22-Dec-13,100
CS6056,19-Aug-11,102
CS2472,08-Jan-14,66
CS5266,03-Mar-15,42
CS4937,22-Aug-14,42
CS1247,12-Aug-13,61
CS4769,13-Dec-13,70
CS5212,25-Jan-15,83
CS5713,24-Feb-12,103
CS3268,06-Jun-12,104
CS4176,25-Nov-14,43
CS3299,05-Feb-12,97
CS4955,25-Mar-13,84
CS5603,23-Nov-11,97
CS4953,16-Oct-12,43
CS3522,06-Sep-13,98
CS3511,02-Mar-13,76
CS3128,16-Oct-14,54
CS5824,28-Jul-12,48
CS3568,15-Nov-12,74
CS4216,30-Aug-13,46
CS3477,23-Nov-12,50
CS5877,31-May-13,101
CS1873,20-Jan-15,64
CS5549,24-Dec-14,41
CS1909,23-Jun-14,74
CS2266,28-Nov-13,41
CS5638,25-Jun-12,71
CS2734,06-Jul-11,74
CS5309,28-Aug-11,58
CS3383,09-Jan-14,49
CS1149,10-Jun-12,40
CS3216,05-Oct-11,92
CS4527,24-Mar-13,50
CS2686,25-Oct-11,78
CS2727,01-Jul-14,78
CS4070,07-Jun-11,46
CS5139,03-Mar-12,71
CS3595,14-Nov-13,84
CS2409,26-Oct-12,63
CS4532,21-Dec-12,94
CS5732,15-Oct-14,105
CS2893,11-Mar-15,93
CS3612,19-Jan-13,51
CS5924,19-May-13,38
CS2182,07-Aug-12,44
CS5794,06-Feb-15,64
CS2165,07-Jun-13,46
CS4460,17-Mar-13,65
CS5727,14-Jan-12,82
CS1774,12-Mar-15,51
CS4436,14-Aug-13,83
CS2080,10-Sep-13,84
CS1268,28-Jul-11,77
CS5523,23-Apr-12,89
CS4657,24-Jan-13,43
CS2894,10-Nov-13,68
CS4743,10-Nov-12,98
CS2061,06-Mar-15,65
CS6062,12-Aug-11,100
CS4852,14-Nov-12,91
CS5357,06-Jan-13,86
CS4781,14-Sep-11,57
CS2088,15-Apr-12,97
CS5281,14-Aug-13,88
CS5162,09-Nov-12,70
CS1300,14-Aug-13,95
CS5404,05-Jun-13,88
CS5914,25-Dec-12,89
CS2298,05-Feb-15,83
CS1577,30-Oct-14,62
CS5329,06-Nov-11,63
CS1340,01-Feb-12,75
CS2682,05-Jul-14,54
CS2962,22-Mar-14,92
CS2602,15-Jan-13,68
CS3879,12-Nov-11,92
CS3726,23-Feb-15,76
CS5358,22-May-14,58
CS1475,08-Nov-12,74
CS5982,22-Jul-14,40
CS2715,05-Aug-12,76
CS3899,27-Sep-13,86
CS5752,07-Sep-11,52
CS4641,10-Aug-13,37
CS4652,13-Aug-11,92
CS5066,05-Apr-14,75
CS1499,10-Jul-13,69
CS2007,10-Mar-12,92
CS3260,16-Oct-12,100
CS1324,16-Jul-12,85
CS6104,26-Jul-14,42
CS4858,10-Feb-12,105
CS5085,06-Apr-12,90
CS1278,06-Aug-12,67
CS5652,03-Mar-13,96
CS4259,06-Oct-11,55
CS2030,08-May-12,50
CS3682,22-Sep-11,79
CS3673,19-Sep-11,78
CS1227,02-Aug-13,81
CS2407,25-May-13,104
CS4917,19-Jul-11,64
CS3493,22-Dec-11,74
CS4962,23-Feb-12,64
CS1171,20-Jan-14,49
CS2794,08-Aug-12,62
CS2121,26-Dec-13,52
CS3805,15-Jul-12,83
CS4552,14-Nov-14,76
CS5187,22-Jan-13,37
CS3532,21-Oct-12,63
CS1464,18-Nov-13,59
CS2557,15-Sep-12,87
CS2937,29-Aug-13,72
CS2882,23-Sep-13,36
CS6068,18-Oct-14,70
CS3810,23-Nov-13,56
CS2893,16-Dec-14,64
CS5102,22-Nov-14,65
CS1585,20-May-12,61
CS3233,29-Oct-12,101
CS5566,08-Jan-13,52
CS2755,07-Jan-15,52
CS5892,11-Oct-13,79
CS1440,12-Jul-13,99
CS5364,24-Apr-13,82
CS1552,20-Nov-12,77
CS1662,02-Oct-14,47
CS5828,18-Jul-12,38
CS4081,12-May-13,58
CS3426,31-Mar-14,37
CS2708,01-Jun-14,76
CS6007,15-Jan-15,90
CS2910,12-Aug-14,37
CS4655,12-Jul-13,89
CS4595,29-Sep-13,91
CS5787,05-Nov-11,54
CS4350,23-Nov-14,50
CS2466,04-Jan-12,57
CS5920,03-May-13,40
CS4188,16-Feb-12,48
CS4123,19-Jan-15,47
CS5440,21-Jun-13,49
CS3028,22-Dec-13,72
CS3829,31-Oct-13,87
CS4789,04-Jan-12,69
CS1169,05-May-14,104
CS4050,22-Mar-12,43
CS3324,01-Jun-13,87
CS2733,01-Aug-13,91
CS1622,17-Apr-14,47
CS3642,07-Aug-14,102
CS4216,05-Aug-12,36
CS1179,18-Feb-13,63
CS3373,12-Jan-12,46
CS5629,11-Jul-13,47
CS4430,15-Feb-14,52
CS4244,27-Feb-13,42
CS1582,13-Nov-12,44
CS3781,29-Aug-13,83
CS4369,26-Jan-14,71
CS5224,17-Apr-13,53
CS2537,07-Jan-14,90
CS1186,10-Oct-12,94
CS4034,14-Apr-14,89
CS4314,29-Sep-11,104
CS3646,06-Mar-13,70
CS5029,30-Mar-13,37
CS3286,19-Aug-11,53
CS3957,14-May-14,66
CS5971,21-Jan-14,45
CS4091,15-Jul-13,39
CS1794,27-Nov-13,66
CS1278,27-Nov-14,76
CS4805,20-Jun-14,103
CS2497,15-Nov-11,56
CS3928,31-Aug-14,54
CS5268,01-Oct-13,46
CS2284,18-Dec-13,49
CS5253,25-Nov-14,75
CS1558,11-Mar-14,71
CS4767,30-Apr-12,51
CS3875,19-Feb-13,93
CS2490,15-Dec-14,53
CS2959,03-Jul-14,53
CS1840,09-Sep-12,79
CS1969,02-Mar-14,41
CS3707,03-Mar-15,64
CS2077,01-Mar-15,57
CS4511,01-Aug-13,38
CS4798,01-Jan-14,84
CS3334,13-Sep-14,63
CS2720,28-Aug-11,76
CS1420,15-Jun-11,36
CS4283,31-May-13,59
CS4908,01-Apr-14,86
CS4365,17-Nov-14,89
CS1360,27-Mar-12,63
CS5653,15-Feb-14,57
CS3827,28-Jun-12,102
CS5552,26-Aug-13,97
CS1313,24-Apr-12,86
CS2882,23-Aug-12,103
CS5050,10-Sep-12,84
CS2182,25-Feb-14,42
CS5892,15-Sep-12,77
CS2981,24-Dec-13,78
CS3038,15-Aug-12,58
CS1451,05-Mar-13,75
CS3976,26-Mar-12,96
CS2200,07-Feb-12,35
CS5391,15-Apr-14,52
CS3548,07-Nov-13,90
CS3801,15-Jan-15,101
CS2332,24-Mar-14,98
CS2415,21-Jan-13,86
CS1222,01-Jan-12,78
CS5115,17-Jan-14,48
CS4092,17-Oct-11,45
CS2996,08-Dec-12,94
CS2571,29-Jun-12,94
CS5737,19-Oct-12,61
CS2305,08-May-14,44
CS5787,03-Oct-11,79
CS5090,15-Mar-13,86
CS3221,06-Jul-12,103
CS4784,23-Oct-12,39
CS6027,09-Jun-11,47
CS2849,01-Jun-14,42
CS3471,24-Feb-13,98
CS3482,25-Nov-14,39
CS3899,22-Jun-14,45
CS4491,02-Feb-13,90
CS4223,10-Jun-11,87
CS4788,27-Sep-12,101
CS5430,31-Dec-13,88
CS5514,02-Mar-13,38
CS1151,21-Jul-13,43
CS1580,16-Dec-13,86
CS5548,15-Nov-14,96
CS4251,27-Jul-14,68
CS2840,07-Mar-13,92
CS4304,14-Feb-13,79
CS3594,11-Sep-13,60
CS3029,31-Mar-12,85
CS3350,25-Dec-11,82
CS1370,12-Oct-11,71
CS1699,23-Mar-12,48
CS5617,24-Oct-13,73
CS1786,29-Jan-14,87
CS3134,06-Oct-13,86
CS3585,03-Mar-12,78
CS2907,06-Sep-11,82
CS1285,24-May-11,51
CS2026,29-Dec-11,39
CS3746,07-Mar-12,90
CS2470,13-Nov-11,98
CS4829,29-Feb-12,36
CS1626,13-May-14,100
CS2218,11-Dec-12,54
CS5817,22-Jul-12,57
CS4560,10-Aug-11,56
CS3270,15-Feb-14,86
CS2350,19-Sep-11,92
CS4341,09-Aug-13,43
CS2466,29-Oct-14,53
CS3095,20-Nov-13,82
CS4667,17-Feb-15,65
CS3266,21-Oct-12,105
CS2397,19-May-13,97
CS5494,24-Mar-12,94
CS4454,16-Feb-12,51
CS6003,12-Dec-13,51
CS2253,18-Dec-13,98
CS3149,02-Jan-15,102
CS4003,20-May-11,43
CS6035,26-May-13,98
CS3270,14-Jan-12,95
CS4881,23-Aug-14,84
CS4921,10-Mar-15,97
CS1842,11-Aug-14,104
CS5109,05-Apr-12,78
CS4163,04-Mar-12,82
CS4682,21-May-13,39
CS3432,03-Oct-11,45
CS5107,10-May-12,51
CS6111,11-Aug-13,45
CS1604,01-May-12,105
CS3720,20-Aug-13,45
CS3937,14-Aug-14,41
CS4556,10-Feb-15,81
CS4400,02-Aug-12,86
CS6042,17-Sep-14,37
CS2013,02-Apr-13,89
CS4270,13-Mar-15,36
CS1739,25-May-12,45
CS5165,09-Dec-12,49
CS5267,15-May-14,47
CS1968,22-Jul-13,48
CS2213,06-Nov-12,104
CS2223,09-Dec-12,83
CS4136,21-Mar-12,51
CS3357,10-Feb-14,99
CS2454,04-Dec-14,100
CS1340,22-Nov-12,39
CS4992,29-Apr-14,57
CS2776,08-Jan-12,43
CS5995,11-Sep-13,47
CS3959,10-Dec-11,104
CS5651,23-Mar-12,51
CS1923,19-Apr-13,38
CS4763,29-Oct-11,68
CS4747,04-Nov-13,62
CS1384,27-Mar-14,35
CS3809,29-Oct-14,71
CS3784,03-Jun-13,82
CS3441,14-Jan-12,36
CS2483,03-Apr-14,46
CS5907,17-Jan-13,85
CS5008,22-Jul-12,103
CS1758,18-May-12,99
CS4078,06-Oct-12,55
CS1344,17-Oct-12,100
CS1523,20-May-14,79
CS4516,22-May-13,92
CS4606,21-Apr-12,92
CS3828,10-Oct-13,89
CS5164,17-Mar-12,72
CS5561,18-Sep-12,39
CS4090,06-May-14,58
CS3206,14-Mar-15,87
CS3827,24-Sep-12,41
CS3744,11-Mar-12,74
CS4727,08-Aug-14,36
CS6066,21-Feb-13,45
CS5063,29-Nov-14,92
CS3320,06-Dec-12,54
CS4509,02-Jul-13,101
CS4465,09-Mar-13,37
CS3420,11-Nov-14,78
CS4521,25-Sep-12,87
CS1476,25-Apr-14,53
CS2331,21-Mar-12,96
CS3637,26-May-14,67
CS5547,11-Apr-13,70
CS1423,07-Mar-12,37
CS2476,23-Mar-14,60
CS2229,18-Sep-12,66
CS5680,30-Oct-12,76
CS5923,18-Dec-14,61
CS5529,09-Nov-12,52
CS5268,25-Jun-11,75
CS3180,17-Nov-14,65
CS1376,30-Dec-13,38
CS2949,10-Jul-13,57
CS3096,24-Dec-12,66
CS1112,01-Mar-13,105
CS5456,22-May-11,101
CS4551,02-Jan-13,50
CS1331,06-Mar-15,105
CS3119,13-Aug-13,48
CS2378,17-Nov-14,81
CS5706,15-Sep-11,54
CS1652,25-Jan-15,105
CS1611,23-Oct-12,48
CS1773,05-Aug-14,49
CS2561,10-Aug-13,36
CS5745,24-Jun-11,67
CS1946,09-Sep-11,79
CS2527,03-Jan-13,74
CS4279,07-Aug-11,70
CS5698,23-Mar-14,82
CS1769,18-Feb-14,69
CS3480,12-Oct-11,103
CS1268,10-Jan-15,103
CS2290,04-Jul-14,104
CS5069,11-Sep-11,49
CS1636,19-Oct-11,100
CS6086,16-Jul-11,82
CS1260,07-Oct-12,105
CS2000,04-Sep-12,38
CS5380,17-Feb-15,93
CS3554,10-Oct-14,102
CS4856,22-Nov-13,86
CS3386,23-Aug-13,105
CS4698,27-Feb-14,63
CS2183,22-Jul-13,65
CS4981,31-Jan-12,85
CS5638,20-Jun-13,56
CS4718,30-Apr-13,94
CS2639,28-May-13,36
CS1783,17-Jun-13,63
CS1818,12-Mar-12,63
CS4267,01-Feb-13,102
CS3729,01-May-14,82
CS6083,26-Apr-14,37
CS2536,03-Mar-12,42
CS5414,03-May-13,36
CS2697,07-Dec-14,77
CS5213,15-Dec-11,86
CS3318,15-Mar-12,40
CS6077,01-Oct-11,88
CS3357,28-Nov-11,68
CS2199,19-Dec-14,52
CS5851,06-Aug-11,66
CS3963,26-May-12,53
CS3095,27-Sep-12,92
CS4481,11-Nov-14,69
CS3428,17-Jun-14,80
CS2382,13-Oct-14,78
CS3005,04-Nov-12,88
CS3857,28-Jun-14,77
CS1760,20-Dec-13,102
CS5263,02-Dec-14,82
CS4082,20-Aug-11,73
CS2946,05-Apr-12,54
CS1696,17-May-13,82
CS2126,04-Feb-12,88
CS3218,04-Mar-13,91
CS3421,10-Apr-12,41
CS6076,10-Jun-12,82
CS3592,03-Nov-14,105
CS5488,15-Jun-14,88
CS4323,10-Jun-11,41
CS2192,26-Jan-12,84
CS5348,12-Nov-11,104
CS1940,26-Jun-13,81
CS1468,12-Feb-14,82
CS5248,02-Feb-14,49
CS4410,14-Jul-14,96
CS5713,17-Nov-11,85
CS1260,17-Jun-12,88
CS3573,09-Jun-12,35
CS1786,03-Jun-14,104
CS2224,27-Apr-13,104
CS2496,31-Jul-12,83
CS4259,04-Nov-11,38
CS1855,29-Sep-12,74
CS4471,24-Feb-12,103
CS2627,05-Apr-14,96
CS2438,06-Jun-14,73
CS2465,22-Feb-15,103
CS2620,27-Apr-14,82
CS4075,09-Jan-14,54
CS5875,15-Nov-11,39
CS2160,24-Jul-12,46
CS4313,19-Dec-13,57
CS4662,09-Feb-14,62
CS4887,03-Dec-13,65
CS1535,17-Jan-13,78
CS4716,17-Dec-11,104
CS5192,22-Mar-13,59
CS4949,18-Apr-12,88
CS3798,28-Jun-13,37
CS5798,01-Sep-14,41
CS1269,01-May-14,104
CS2604,20-Nov-11,92
CS4998,19-Feb-15,58
CS4099,26-Nov-12,41
CS5425,25-Feb-15,66
CS3450,02-Apr-13,103
CS1632,08-Mar-15,80
CS5220,05-Oct-14,94
CS5221,05-Nov-12,80
CS4553,10-Oct-14,44
CS2218,22-Oct-13,81
CS5126,09-Jun-12,75
CS2835,16-Aug-13,104
CS2019,09-Mar-13,66
CS2120,20-Feb-14,67
CS4397,12-Jul-11,36
CS3894,04-Jan-13,91
CS1639,26-Feb-13,76
CS5482,18-Aug-14,95
CS5519,05-May-13,64
CS4971,08-Feb-15,65
CS2700,29-Sep-12,94
CS2406,26-Sep-11,50
CS6024,29-Aug-11,35
CS4103,03-Mar-12,73
CS2456,07-Jan-13,63
CS4908,26-Jun-11,72
CS5239,10-Mar-13,90
CS5578,02-Sep-11,59
CS1995,30-Dec-12,50
CS4613,14-Oct-12,95
CS1685,26-Apr-12,93
CS2987,14-Feb-13,97
CS4830,19-Nov-13,71
CS3894,20-May-11,74
CS4501,27-Aug-11,51
CS3358,19-Apr-14,78
CS3178,28-Aug-14,66
CS2109,18-May-14,70
CS3270,13-Oct-14,54
CS2986,22-Apr-13,52
CS4193,03-Feb-14,46
CS2794,10-Jul-12,39
CS3639,23-Apr-13,41
CS3117,17-Dec-12,58
CS6101,24-Jan-13,35
CS5410,21-Oct-12,86
CS4023,27-Nov-11,103
CS3311,26-Sep-11,90
CS4129,19-Jun-12,63
CS4469,24-Nov-14,52
CS4283,27-Nov-13,76
CS1887,21-Oct-11,96
CS3794,17-Mar-12,98
CS1383,25-Mar-13,61
CS3735,16-Oct-13,83
CS5057,12-Oct-13,59
CS2094,16-Aug-14,61
CS4055,31-Jul-14,59
CS3210,07-Sep-11,101
CS2675,13-May-13,89
CS4493,08-Jun-13,80
CS4483,18-Feb-14,77
CS2081,04-Nov-14,79
CS4414,13-Aug-14,96
CS5485,24-Aug-14,36
CS2330,30-Aug-12,86
CS5942,18-Nov-12,101
CS5639,16-Dec-12,77
CS2594,20-Sep-14,89
CS1925,02-Oct-13,62
CS1380,16-Feb-13,67
CS4120,29-May-14,38
CS5396,10-Mar-13,51
CS1271,10-Jan-13,59
CS5559,10-Mar-15,72
CS4557,11-Aug-11,54
CS2470,31-Oct-11,65
CS3641,09-Nov-11,74
CS1450,02-Feb-13,85
CS6085,04-Dec-13,67
CS1249,19-Aug-14,84
CS3310,06-Oct-11,82
CS4310,05-Nov-11,86
CS5856,06-Apr-14,67
CS3432,16-Sep-13,35
CS5678,02-Jul-14,71
CS3029,03-Oct-14,79
CS5507,15-Nov-12,98
CS4551,17-Jun-13,74
CS2871,30-Sep-11,104
CS5139,28-Oct-14,60
CS5237,07-Sep-14,80
CS4285,17-Jul-11,78
CS4884,09-Oct-13,38
CS3828,18-May-12,100
CS3279,06-Sep-13,39
CS3368,12-Dec-12,58
CS5274,01-Jan-12,82
CS6044,10-Mar-12,70
CS5220,13-Sep-14,75
CS3313,01-Jan-14,41
CS2673,28-Jun-11,36
CS1766,06-Mar-12,85
CS5132,28-Jun-14,66
CS2830,19-Oct-11,56
CS1535,13-Oct-12,89
CS1649,06-Sep-13,82
CS2635,08-Jul-11,45
CS1988,14-Apr-13,87
CS3788,18-Jan-14,44
CS1602,01-Aug-14,61
CS2997,30-Mar-14,94
CS1529,05-Jan-15,63
CS4752,13-Feb-14,87
CS2128,23-Feb-13,84
CS5722,11-Jun-11,38
CS2964,27-Jan-14,73
CS2624,06-Nov-12,72
CS3867,24-Jun-12,85
CS3008,18-Jul-12,43
CS5032,28-Feb-13,76
CS4597,10-Apr-13,49
CS4710,24-Jul-11,54
CS4439,13-Sep-13,63
CS2458,15-Mar-14,40
CS3256,05-Dec-13,61
CS1292,18-Nov-11,49
CS5306,25-Jun-12,95
CS1374,09-Jan-12,70
CS4317,21-Aug-11,92
CS4506,10-Mar-15,80
CS5405,05-Apr-12,41
CS2746,09-Apr-12,57
CS3038,09-Oct-12,89
CS1336,24-Sep-14,95
CS5470,20-Jul-13,76
CS5074,23-Jan-14,72
CS1467,07-Aug-13,48
CS2547,08-Jun-13,60
CS4614,09-Nov-14,105
CS4884,25-Jun-11,71
CS3189,04-Sep-12,49
CS1605,05-Sep-11,73
CS3352,10-Jun-14,66
CS5143,23-May-12,80
CS2912,25-Mar-12,48
CS3251,31-Dec-14,82
CS1682,13-Mar-13,67
CS5990,06-Feb-15,55
CS5412,15-Mar-12,39
CS5784,18-Oct-13,42
CS5302,25-Feb-12,91
CS5788,09-Feb-12,51
CS1357,22-Jul-11,69
CS4739,12-Sep-13,78
CS3848,24-Mar-14,70
CS5496,31-Mar-13,78
CS5409,28-Jan-13,90
CS3773,18-May-11,35
CS5698,16-Aug-14,50
CS3774,28-Oct-13,47
CS1795,07-Jul-13,81
CS4041,05-Sep-13,87
CS4617,30-Sep-12,54
CS3808,23-Sep-12,104
CS5984,25-Jun-11,68
CS4711,07-Dec-12,37
CS4065,16-Nov-13,60
CS3568,14-Sep-12,41
CS4880,22-Aug-12,65
CS5017,22-Sep-12,47
CS2110,16-Dec-13,84
CS5138,22-Nov-11,65
CS1787,05-May-13,44
CS2635,27-Nov-14,77
CS2797,11-Sep-11,47
CS3959,07-Jul-13,78
CS2142,01-Dec-13,48
CS4932,04-Feb-13,102
CS5590,15-Jun-13,36
CS5182,29-Dec-12,57
CS3121,10-Mar-15,46
CS3770,20-Nov-13,52
CS2636,25-Sep-12,50
CS4510,26-Jun-14,63
CS5515,25-Feb-14,71
CS3577,28-Dec-12,80
CS2520,07-Mar-14,55
CS5623,27-Feb-13,54
CS4765,11-Aug-12,66
CS3496,12-Mar-12,58
CS1951,19-Feb-13,63
CS2157,24-Nov-13,103
CS4560,19-Dec-12,100
CS1545,24-Oct-12,70
CS5427,25-Aug-12,44
CS5612,08-Sep-13,57
CS4945,01-Jul-14,44
CS2407,16-Feb-15,83
CS3594,28-Jul-11,77
CS2444,07-Dec-11,46
CS1812,18-Jan-12,61
CS3861,27-Dec-14,60
CS3101,18-May-13,37
CS5076,09-Apr-13,100
CS4214,28-Feb-12,77
CS3168,22-Feb-14,96
CS2157,24-Jan-14,72
CS4399,03-Apr-12,50
CS2809,02-Oct-13,55
CS2108,09-Feb-12,70
CS4946,08-Feb-15,56
CS4664,19-Sep-12,39
CS1260,29-Jun-11,68
CS5073,15-Oct-14,49
CS5090,06-Aug-11,58
CS4451,13-Aug-13,53
CS3911,23-Dec-14,72
CS3296,09-Sep-13,39
CS5151,11-Apr-14,40
CS5546,22-Mar-13,91
CS5990,21-Dec-11,58
CS5180,22-Aug-14,97
CS1547,01-Jan-13,99
CS4732,03-Mar-13,83
CS5299,10-Aug-13,81
CS3249,21-Oct-12,64
CS5213,12-Sep-12,96
CS3206,09-Jun-14,83
CS1420,19-Aug-11,101
CS5453,29-Mar-12,104
CS4737,10-Nov-13,67
CS2538,11-Sep-12,99
CS1626,02-Jan-12,88
CS4284,16-Feb-15,54
CS5089,07-Dec-11,86
CS4768,16-May-14,40
CS5872,19-Jan-14,51
CS2510,12-Jan-13,36
CS1872,10-Oct-12,79
CS5078,19-Feb-14,69
CS1520,23-Apr-13,52
CS2653,20-Jun-12,52
CS1960,29-Sep-13,85
CS3861,27-Mar-12,42
CS3932,21-Jul-11,63
CS3346,17-Mar-13,39
CS2767,22-Mar-13,87
CS1908,04-Jul-14,105
CS3592,05-Jul-14,83
CS4842,13-Apr-14,65
CS2492,15-Jul-13,56
CS2257,10-May-14,80
CS5174,25-Nov-13,99
CS4608,17-Jun-14,53
CS4621,22-Feb-15,40
CS4801,10-May-13,86
CS1866,08-Aug-11,46
CS5045,29-Jan-14,101
CS5977,03-Sep-13,50
CS4219,07-Aug-11,35
CS1444,30-Dec-11,102
CS4408,02-Aug-11,43
CS5614,23-Oct-12,40
CS1617,09-Sep-14,65
CS2208,31-May-13,99
CS2501,22-Jun-13,81
CS4685,05-Feb-12,56
CS1242,31-Jul-12,57
CS3546,12-Jun-13,73
CS4296,21-Dec-13,70
CS2722,26-Jan-15,85
CS5520,29-Nov-14,72
CS4852,27-Feb-14,93
CS4402,19-Feb-13,72
CS6020,15-Sep-12,81
CS3892,23-Oct-11,88
CS3690,07-Jun-12,100
CS2363,27-Apr-13,56
CS1951,30-Dec-12,63
CS5648,04-Jan-14,53
CS3494,14-Aug-11,45
CS3593,22-Jul-14,84
CS2394,17-Jun-12,74
CS1704,02-Jul-11,66
CS3460,24-Jan-12,57
CS3267,18-Oct-11,51
CS4223,12-Nov-12,80
CS5387,05-Nov-12,61
CS4766,11-Jun-12,52
CS2854,10-Feb-15,66
CS1997,01-Apr-14,63
CS4810,21-Jan-12,45
CS1255,04-Aug-12,79
CS3144,18-Jul-11,68
CS4894,08-Oct-12,72
CS3728,29-Jul-11,67
CS4049,01-Jul-12,63
CS2134,01-May-13,101
CS2292,26-Jan-14,93
CS5176,14-Nov-13,35
CS1817,21-May-13,65
CS5272,07-Jan-14,44
CS2654,08-Jan-14,56
CS1932,20-Nov-12,42
CS4076,09-Feb-15,55
CS3403,11-Aug-14,89
CS3521,14-Sep-12,87
CS3500,28-Sep-12,86
CS1473,18-Jun-12,103
CS5331,12-May-13,49
CS5418,04-Apr-13,41
CS2165,10-Nov-14,55
CS3016,12-Mar-14,53
CS1325,01-Mar-13,38
CS1506,01-Oct-13,92
CS5124,17-Sep-13,76
CS3090,28-Nov-13,77
CS1884,03-Jun-14,62
CS4259,27-Sep-12,99
CS3850,16-Oct-11,74
CS3011,09-Jun-14,96
CS6017,19-Nov-13,64
CS3144,14-Mar-14,69
CS3082,24-Dec-14,48
CS2679,30-Nov-13,40
CS5739,28-Sep-14,67
CS5876,29-Mar-13,84
CS5500,25-Apr-13,75
CS3008,12-May-14,75
CS6038,18-Dec-12,90
CS4890,07-Nov-14,51
CS1170,13-Apr-12,73
CS4848,01-Nov-14,101
CS5368,05-Apr-14,102
CS4022,12-Apr-14,91
CS5860,01-Apr-12,53
CS2352,08-Dec-12,55
CS1895,08-Jun-14,82
CS4232,17-Mar-13,88
CS5308,26-Oct-11,67
CS5434,28-May-13,45
CS2049,09-Sep-14,103
CS5454,14-Jan-12,99
CS1989,21-May-11,73
CS5838,04-Jul-13,85
CS3805,04-Sep-11,77
CS5101,20-Nov-11,36
CS2399,27-Jan-15,74
CS2751,19-Oct-14,100
CS5946,07-Jan-14,62
CS1906,10-Nov-11,98
CS2444,05-Feb-13,56
CS4877,20-Jul-14,95
CS3835,10-Jan-14,40
CS5280,13-Mar-13,38
CS5476,16-Apr-14,40
CS5052,24-Jul-13,69
CS1276,13-Jul-13,66
CS5944,29-Jul-14,96
CS2034,24-Jun-13,89
CS5800,27-Jul-12,56
CS5985,08-Oct-14,76
CS4324,18-Jul-13,95
CS4184,17-Jan-12,77
CS4432,14-Mar-14,39
CS5128,11-Sep-11,37
CS1671,31-Jul-11,66
CS4427,02-Jun-13,37
CS1218,10-Oct-13,36
CS3498,22-Nov-12,98
CS4558,24-Nov-13,98
CS3724,26-Oct-12,88
CS4128,27-May-11,95
CS5455,08-Apr-12,91
CS5818,05-Nov-11,44
CS2486,18-Dec-11,92
CS1232,24-Dec-11,69
CS2543,29-Jun-11,89
CS1504,18-Sep-14,76
CS3415,12-Jan-15,54
CS4788,18-Jun-14,102
CS1774,14-Dec-11,84
CS6075,18-Sep-13,65
CS5593,30-Oct-13,79
CS5824,03-Mar-12,53
CS2031,04-Jun-12,35
CS2514,26-Jan-13,67
CS4839,02-Jan-15,53
CS5051,15-Feb-15,49
CS4245,21-Mar-14,61
CS1778,16-May-11,38
CS1754,30-Oct-11,104
CS1956,31-Dec-11,105
CS1268,18-Feb-13,57
CS3597,14-Aug-11,35
CS1987,10-Mar-14,74
CS3133,20-Aug-14,38
CS2174,26-Dec-11,87
CS3277,22-Dec-14,45
CS1988,25-Aug-13,39
CS4285,07-Nov-11,67
CS5836,09-May-12,58
CS2735,25-Jan-13,84
CS5705,19-Apr-12,81
CS4526,01-Nov-13,53
CS3956,22-Aug-11,68
CS3459,25-Dec-11,61
CS5897,17-Mar-12,75
CS5322,05-Aug-13,66
CS4882,26-Nov-11,83
CS4609,31-Dec-11,89
CS6089,31-Oct-14,93
CS5526,20-Jul-14,95
CS1647,12-Apr-13,100
CS4611,25-Dec-14,52
CS3122,10-Nov-12,83
CS2308,30-Sep-12,61
CS3057,15-Nov-11,93
CS5545,27-Jun-12,41
CS5664,15-Dec-12,80
CS4588,02-Jun-14,38
CS5812,26-Nov-12,102
CS2052,04-Mar-14,43
CS4790,17-Aug-13,98
CS3151,28-Oct-13,84
CS5277,18-Mar-12,102
CS1924,13-Aug-12,59
CS2078,08-Oct-13,65
CS5803,16-Mar-14,74
CS3607,27-Jan-14,38
CS5974,01-Aug-12,88
CS5558,03-Jan-13,62
CS4150,03-Feb-13,88
CS4019,06-Aug-11,77
CS4014,02-Dec-13,45
CS5875,23-Jul-11,72
CS5225,19-Oct-11,54
CS2411,09-Jun-13,44
CS4066,03-Jun-12,37
CS4684,30-Jun-11,51
CS1953,19-Jul-13,43
CS2641,28-Dec-12,37
CS4330,02-Jun-11,54
CS3363,16-Aug-14,62
CS4988,11-Jul-11,38
CS2834,18-Oct-11,65
CS1523,13-Aug-14,45
CS4234,18-Feb-13,78
CS3682,15-Aug-11,59
CS2479,24-Oct-14,57
CS5193,06-Jan-13,51
CS3529,13-Jul-11,104
CS4625,08-Jun-12,82
CS5064,14-Sep-14,92
CS4149,28-Jul-13,54
CS1955,02-Mar-14,54
CS3037,05-Jan-15,81
CS5306,26-May-11,69
CS4259,04-Mar-13,38
CS5712,12-Jun-14,68
CS4092,07-Nov-12,88
CS1781,19-Jan-12,46
CS1411,29-Dec-11,93
CS5646,28-Apr-13,70
